TIC_ID,T_eff (K),Start_time (TBJD),End_time (TBJD),Peak_time (TBJD),Amplitude,Duration (days),Flare_energy (erg),ED (s)
310263466,3447,2738.727461,2738.734174,2738.728387,0.032853686,0.006712851,7.13E+29,1622.852356
310263466,3447,2740.622568,2740.629743,2740.623031,0.066310693,0.007175801,1.99E+30,5046.997098
321602098,3485,2724.95461,2724.959008,2724.954841,0.026253537,0.004398183,5.79E+29,1635.095824
331791607,3852,2733.122028,2733.12712,2733.122954,0.017201603,0.005092575,4.60E+29,450.545124
331791607,3852,2739.003273,2739.016468,2739.004662,0.044077114,0.013194464,5.19E+30,2624.891959
47579336,4622,2723.879153,2723.913413,2723.885866,0.081450594,0.034259909,3.29E+32,23621.81029
47579336,4622,2725.340986,2725.403256,2725.341681,0.006451817,0.062269719,4.13E+32,12772.07452
47579336,4622,2733.198995,2733.245292,2733.200384,0.013938512,0.046296913,1.66E+32,5874.966756
357032546,3727,2742.437395,2742.465636,2742.440404,0.049927902,0.028241014,3.32E+31,10674.64255
359313701,3308,2731.918911,2731.924698,2731.919374,0.046521237,0.005787032,6.57E+29,4335.462937
377293776,3407,2722.310871,2722.313649,2722.311334,0.008344484,0.002777825,1.06E+29,968.560518
389903689,3390,2728.078567,2728.082271,2728.079493,0.063305406,0.003703756,1.34E+29,2163.503522
389903689,3390,2732.63304,2732.636512,2732.633966,0.079663253,0.003472293,9.60E+28,1593.440962
389903689,3390,2733.734915,2733.741628,2733.735609,0.030532894,0.006713106,2.61E+29,2069.273869
403923581,3689,2722.670217,2722.675541,2722.671374,0.092085528,0.005324062,1.83E+30,3792.548487
403923581,3689,2740.515923,2740.518006,2740.516154,0.041579684,0.002083363,1.80E+29,903.5127276
420801158,3192,2728.55213,2728.552825,2728.552362,0.080700841,0.000694434,2.64E+27,503.6243138
441734910,3391,2734.157074,2734.164018,2734.157537,0.098717131,0.006944375,8.11E+29,5575.899628
441800756,3777,2727.093789,2727.095409,2727.09402,0.06753926,0.001620361,2.34E+29,1406.536294
459894011,3386,2722.980316,2722.985177,2722.98101,0.053556116,0.004860994,3.30E+29,2448.77062
459894011,3386,2737.038137,2737.042072,2737.039295,0.039920479,0.003935131,1.74E+29,1497.066844
459894011,3386,2737.081655,2737.084896,2737.082349,0.066155668,0.003240696,2.26E+29,2626.640762
459894011,3386,2742.861446,2742.867928,2742.863298,0.104861992,0.006481403,1.44E+30,8676.376903
461512871,3802,2729.666704,2729.687306,2729.668787,0.310699872,0.020601723,6.76E+31,28094.08665
470679277,3236,2728.493407,2728.500583,2728.494101,0.049461918,0.007175869,3.36E+29,1878.885045
470679277,3236,2729.035532,2729.052199,2729.035995,0.002212016,0.016666535,1.34E+30,2835.425069
18381535,3779,2753.246291,2753.247449,2753.246523,0.025876469,0.001157402,4.02E+28,333.6834986
116244652,2897,2746.739475,2746.741327,2746.739938,0.263545007,0.00185185,5.93E+27,1955.004677
116244652,2897,2747.508687,2747.511002,2747.508919,0.120615738,0.002314813,6.86E+27,1771.039458
120251682,3261,2744.363236,2744.365782,2744.36393,0.165713333,0.002546346,3.12E+28,797.9788123
138469142,,2764.748634,2764.751412,2764.74956,0.029152019,0.002777805,,1140.11504
155656119,3515,2767.992733,2767.993659,2767.992964,0.041153436,0.000925918,3.42E+28,543.225514
156196475,3735,2744.438239,2744.444258,2744.43986,0.111966369,0.006018356,3.67E+30,6877.360727
156491690,3221,2747.739027,2747.742267,2747.739721,0.148635706,0.003240673,9.95E+28,7073.156882
157853745,3229,2752.778356,2752.77905,2752.778587,0.033119019,0.000694455,1.29E+27,291.3569004
159503663,3668,2763.732796,2763.739741,2763.733722,0.070836349,0.006944458,5.76E+30,12885.59294
160423353,,2745.433432,2745.457968,2745.433895,0.052046716,0.024536617,,11488.02237
160423353,,2749.409067,2749.444715,2749.410225,0.115323412,0.035647679,,45468.49358
160423353,,2749.415549,2749.422493,2749.416243,0.431181192,0.006944353,,16740.68257
160536086,3451,2758.350436,2758.353213,2758.350899,0.019914666,0.002777748,1.15E+29,1080.931254
160603519,3819,2753.579227,2753.583163,2753.580385,0.124005165,0.003935153,2.38E+30,2344.321132
160619243,3537,2748.809047,2748.813213,2748.809973,0.071600653,0.004166628,6.28E+29,2023.818908
160619243,3537,2753.985858,2754.025441,2753.986089,0.041598315,0.039583055,7.05E+31,24184.71354
160619243,3537,2753.99558,2754.005534,2753.996274,0.124900891,0.009953634,6.57E+30,9402.285438
160619243,3537,2764.624445,2764.630463,2764.625602,0.076191516,0.006018501,1.44E+30,3239.93032
164458193,,2768.618682,2768.619376,2768.618913,0.264413818,0.00069445,,703.9164089
219751364,3383,2760.500232,2760.502547,2760.500695,0.018189567,0.002314794,5.73E+28,866.3100859
229501076,3855,2761.899091,2761.909971,2761.90048,0.146458266,0.010879833,4.64E+31,20399.99456
229614158,3168,2755.9198,2755.926744,2755.921188,0.317494718,0.006944466,8.07E+29,15715.10208
229742951,3590,2747.445131,2747.458789,2747.445826,0.033519973,0.013657473,1.41E+31,12727.24274
229758887,3192,2752.575698,2752.578475,2752.576624,0.155676217,0.002777797,,1882.204244
229945262,3682,2758.889039,2758.890891,2758.88927,0.075310996,0.001851872,2.64E+29,659.0399884
230120143,2868,2751.048015,2751.06144,2751.048246,0.079654642,0.013425767,3.87E+29,12175.40188
233745344,3074,2755.217162,2755.276422,2755.217856,0.199169156,0.059259691,3.29E+31,66518.58848
39425970,3353,2746.503253,2746.511355,2746.504179,0.045271983,0.008101784,8.95E+29,5037.993769
39425970,3353,2746.507651,2746.509735,2746.507883,0.049859412,0.002083316,6.89E+28,1548.260022
39425970,3353,2751.456685,2751.458768,2751.457148,0.104026791,0.002083316,1.01E+29,2377.892152
39425970,3353,2763.977092,2763.98149,2763.978249,0.038632076,0.004398062,2.68E+29,2848.626712
237292969,4562,2748.71545,2748.717533,2748.715682,0.050989075,0.002083359,9.69E+29,167.1313048
256770297,3516,2747.0729,2747.078224,2747.074288,0.147283665,0.005324096,1.84E+30,6884.066243
257048637,3130,2752.515884,2752.540652,2752.516347,0.037215982,0.024768151,1.69E+31,34724.09765
257715133,3871,2765.521715,2765.525881,2765.522641,0.032341517,0.004166559,1.06E+30,2057.834425
257715133,3871,2767.782073,2767.78485,2767.782998,0.056485867,0.002777705,5.28E+29,1587.404484
257798328,3119,2752.753991,2752.75862,2752.754454,0.048129835,0.004629567,5.46E+28,1224.886458
264052522,3445,2749.641096,2749.652671,2749.642948,0.041548965,0.011574185,5.64E+30,6985.548993
264052522,3445,2758.042111,2758.05438,2758.042806,0.056212716,0.012268653,1.16E+31,14392.00681
272785770,3534,2747.401992,2747.40639,2747.402686,0.027872079,0.004398063,3.02E+29,1193.222138
272785770,3534,2760.492952,2760.495961,2760.493878,0.155779206,0.003009207,3.33E+29,2296.786344
43734215,3335,2752.685646,2752.699998,2752.686341,0.069424221,0.014351762,2.68E+30,5672.62515
43734215,3335,2760.666556,2760.674426,2760.668639,0.249021523,0.007870207,1.77E+30,7679.059797
47579336,4622,2752.762891,2752.785576,2752.763585,0.016211059,0.022685414,5.12E+31,4252.503512
47579336,4622,2763.235406,2763.251378,2763.237489,0.036970045,0.015972293,3.64E+31,5034.397697
288634843,3301,2763.073274,2763.075589,2763.073737,0.028086281,0.002314832,2.98E+28,938.9677711
289726188,3529,2757.93132,2757.934561,2757.931783,0.019693258,0.003240732,1.34E+29,552.5491568
289726188,3529,2762.493815,2762.49613,2762.494046,0.050136692,0.002314813,2.24E+29,1711.876913
289798581,3329,2753.099792,2753.104422,2753.100255,0.051736043,0.004629661,5.13E+29,2572.088932
289798581,3329,2766.135365,2766.14393,2766.13606,0.017716779,0.008564967,8.83E+29,2104.196488
298363685,3614,2749.301774,2749.30432,2749.302237,0.016832199,0.002546265,2.53E+29,833.2824191
298363685,3614,2750.936014,2750.939255,2750.936477,0.039151691,0.003240705,4.42E+29,1159.567684
298363685,3614,2763.602355,2763.606291,2763.603513,0.060911681,0.003935181,8.71E+29,1976.247527
48422240,3604,2763.896899,2763.899445,2763.897593,0.068901084,0.002546323,2.05E+29,1269.681027
313109945,,2749.522486,2749.524801,2749.523181,73.25031426,0.002314763,,5740.956366
331791607,3852,2755.508487,2755.511034,2755.509182,0.027729937,0.002546328,1.20E+29,248.0593877
346580515,3316,2757.223577,2757.229364,2757.224734,0.133852389,0.00578708,3.72E+29,3390.119372
348211340,3385,2768.185215,2768.189381,2768.185446,0.013624037,0.004166684,1.08E+29,1103.957832
357032546,3727,2754.8194,2754.827038,2754.819863,0.02181335,0.007638929,1.69E+30,1819.595436
357032546,3727,2758.730051,2758.739079,2758.730746,0.056332162,0.009027766,3.55E+30,3632.267378
359313701,3308,2754.550632,2754.558734,2754.552947,0.240091682,0.008101847,2.42E+30,11848.17687
359313701,3308,2757.959877,2757.96659,2757.961497,0.127249653,0.006712911,9.48E+29,5396.102813
420801158,3192,2752.197385,2752.202478,2752.197848,0.080727466,0.005092625,1.02E+29,2594.506016
420801158,3192,2762.324338,2762.340773,2762.325495,0.343107529,0.016435445,3.39E+30,29071.98825
88780481,3379,2749.837177,2749.837871,2749.837408,0.041668996,0.000694439,4.81E+27,436.6769686
88780481,3379,2749.849445,2749.854075,2749.850602,0.042188314,0.00462959,1.96E+29,2642.233614
441734910,3391,2747.631498,2747.635897,2747.632424,0.049918462,0.004398118,1.58E+29,1567.182592
441734910,3391,2759.101109,2759.104349,2759.101571,0.056233824,0.003240723,9.58E+28,1335.374603
441734910,3391,2766.252477,2766.254329,2766.25294,0.05410519,0.001851849,3.43E+28,829.4191683
459181676,3093,2754.600421,2754.607365,2754.600884,0.040042793,0.006944382,9.48E+28,3749.978719
459894011,3386,2746.811637,2746.817656,2746.812563,0.047692732,0.00601848,6.15E+29,3751.978961
459894011,3386,2761.733842,2761.744259,2761.736157,0.177923894,0.010416728,5.28E+30,20018.84427
461512871,3802,2750.066011,2750.091011,2750.067169,0.024098741,0.025000184,1.56E+31,3532.975936
461512871,3802,2757.136673,2757.138988,2757.137136,0.081158623,0.002314832,3.30E+29,1113.312143
461512871,3802,2758.807523,2758.813773,2758.80868,0.057384842,0.006250071,1.35E+30,1439.457663
461512871,3802,2759.214935,2759.223963,2759.216555,0.107934591,0.009027885,5.95E+30,5236.377971
461512872,3643,2750.066705,2750.069714,2750.067631,0.056382705,0.003009281,1.40E+29,634.867427
461512872,3643,2757.13621,2757.144543,2757.136673,0.095341871,0.008333395,1.52E+30,2748.244047
470679277,3236,2755.288041,2755.315356,2755.289661,0.095989468,0.027314962,8.44E+30,13881.31769
670710618,3314,2765.716599,2765.729099,2765.717525,0.242290803,0.012500285,2.25E+30,5381.672888
137823194,3193,2778.035603,2778.043242,2778.036298,0.056495971,0.007638964,9.07E+29,4503.874166
137823194,3193,2782.071984,2782.079854,2782.072215,0.040934363,0.007870441,8.55E+29,4040.574948
137823194,3193,2784.664355,2784.667595,2784.665281,0.208148223,0.003240739,2.94E+29,3669.097189
137823194,3193,2788.443055,2788.446064,2788.443981,0.129769988,0.003009255,1.86E+29,2447.620435
138362758,3360,2783.617004,2783.651727,2783.617236,0.039534371,0.034722343,2.37E+31,20534.63653
138362758,3360,2784.002422,2784.014459,2784.002885,0.017100696,0.012037065,1.77E+30,4060.78386
138362758,3360,2791.168402,2791.174189,2791.168865,0.03655254,0.005787038,5.60E+29,2866.091524
138362758,3360,2793.38067,2793.400114,2793.381364,0.034329307,0.019444437,9.02E+30,14262.82842
23397363,34000,2776.359298,2776.359992,2776.359529,1.360872457,0.000694435,7.35E+29,831.5026821
157853745,3229,2796.051588,2796.052977,2796.051819,0.074484928,0.001388864,9.79E+27,1260.170723
164458193,,2771.917291,2771.942522,2771.918448,0.272521566,0.025231499,,37097.6028
188836205,3080,2769.909076,2769.935696,2769.909307,0.002507179,0.02661992,,1027.717874
26656591,5157.799805,2784.296947,2784.301808,2784.298104,0.057473675,0.004861134,,1517.64959
229501076,3855,2771.330753,2771.333299,2771.331216,0.022601925,0.002546336,4.83E+29,742.0322693
229614158,3168,2795.078962,2795.08174,2795.079888,0.120127207,0.002777818,3.90E+28,1759.703664
229742951,3590,2772.758021,2772.758716,2772.758253,0.029959008,0.000694449,1.07E+28,151.7622918
229742951,3590,2786.637747,2786.640294,2786.638442,0.055366512,0.002546313,2.12E+29,934.8694527
229758887,3192,2778.271954,2778.275889,2778.272879,0.098613524,0.003935225,,1780.170616
229758887,3192,2794.908919,2794.911466,2794.909614,0.084696886,0.002546324,,1070.948392
229945262,3682,2776.159849,2776.163321,2776.160312,0.054057272,0.003472262,6.66E+29,807.4907526
230120143,2868,2771.850771,2771.873456,2771.851929,0.213595894,0.022684895,2.07E+30,39916.13405
233738219,3292,2777.613996,2777.616543,2777.614691,0.184871822,0.002546309,1.08E+29,3888.418244
233745344,3074,2780.715436,2780.717751,2780.715899,0.121626231,0.002314828,2.16E+28,1076.512952
233745344,3074,2789.767775,2789.772173,2789.769164,0.195248422,0.004398165,8.58E+28,2245.536745
243800364,3029,2770.158362,2770.162992,2770.159288,0.189473807,0.004629757,9.39E+28,7448.95323
251556707,3276,2773.762597,2773.776023,2773.763292,0.353666108,0.013426018,6.26E+30,26971.83749
272615711,3745,2772.931994,2772.938938,2772.934077,0.162799011,0.006944303,4.37E+30,5974.229565
272615711,3745,2787.022478,2787.034978,2787.023404,0.040510778,0.012499804,6.91E+30,4696.581331
272785770,3534,2774.136257,2774.152229,2774.137878,0.035926734,0.015971998,5.28E+30,6122.089362
272785770,3534,2774.143433,2774.145979,2774.143896,0.043045258,0.002546261,1.60E+29,1207.007532
272785770,3534,2788.790239,2788.795331,2788.791165,0.016964106,0.005092544,2.01E+29,522.233267
272785770,3534,2792.423773,2792.427245,2792.424467,0.007246225,0.003472195,9.79E+28,418.2556278
273589987,3261,2770.309303,2770.311618,2770.309766,0.311558796,0.002314858,1.52E+29,7596.654218
273589987,3261,2783.826901,2783.831299,2783.827364,0.072832761,0.004398194,2.08E+29,5171.794963
282043028,3215,2776.439101,2776.443036,2776.439564,0.027964573,0.003935139,3.43E+28,1102.783005
282043028,3215,2777.82589,2777.836538,2777.826353,0.035955926,0.010648017,3.30E+29,4092.858178
288344202,3629,2782.223461,2782.22647,2782.224155,0.07467528,0.00300928,3.12E+29,1806.723113
288634843,3301,2775.512737,2775.514357,2775.5132,0.072163389,0.001620389,1.71E+28,794.209735
288634843,3301,2789.093469,2789.096941,2789.094626,0.059938289,0.003472278,9.75E+28,2194.335724
289726188,3529,2775.315279,2775.334492,2775.315742,0.013996312,0.019212823,1.05E+31,9014.813669
289726188,3529,2791.644725,2791.661623,2791.646346,0.098902663,0.016897918,2.55E+31,28098.42927
317177580,2939,2772.918106,2772.921115,2772.918801,0.092087554,0.003009229,8.56E+27,629.1996524
317177585,3132,2772.918106,2772.921115,2772.918801,0.013189754,0.003009229,3.22E+28,676.9346034
320525520,3500,2793.584897,2793.588138,2793.585592,0.054994276,0.003240701,2.01E+29,1625.17832
47579336,4622,2778.687257,2778.720591,2778.688415,0.01940739,0.033333294,2.33E+32,16067.38338
348211340,3385,2786.528085,2786.531325,2786.529011,0.085415832,0.003240663,1.21E+29,1791.288554
357032546,3727,2781.704063,2781.719804,2781.704758,0.029077662,0.01574067,8.48E+30,4667.583889
359313701,3308,2775.784985,2775.79679,2775.785679,0.021222439,0.011805461,1.29E+30,3630.60847
359313701,3308,2785.271931,2785.276792,2785.272857,0.081991016,0.004861046,3.58E+29,2694.896031
359313701,3308,2791.911901,2791.920002,2791.913058,0.092585609,0.008101766,1.07E+30,4899.458201
374416052,,2789.227146,2789.234554,2789.227378,0.014075401,0.007407471,,2162.040947
48422240,3604,2774.316174,2774.320572,2774.317331,0.125999407,0.004398165,5.94E+29,2128.19844
401808730,6146.189941,2781.344461,2781.346313,2781.344924,0.002598011,0.00185185,2.17E+30,312.5710477
441734910,3391,2771.815428,2771.817743,2771.815891,0.347951256,0.002314809,1.80E+29,3958.425446
441734910,3391,2788.782105,2788.790438,2788.783262,0.150881694,0.008333363,1.62E+30,9559.680661
441734910,3391,2791.787904,2791.792997,2791.788367,0.112408491,0.005092617,4.34E+29,4115.530354
137823194,3193,2814.807317,2814.827455,2814.808474,0.188876307,0.020138375,1.70E+31,34359.25343
137823194,3193,2821.922408,2821.929584,2821.923334,0.219591366,0.007175735,1.64E+30,9360.648791
138362758,3360,2800.266741,2800.270908,2800.267436,0.013649358,0.004166623,1.04E+29,539.8765612
138362758,3360,2809.024509,2809.027287,2809.024972,0.0230332,0.002777742,7.10E+28,692.9192026
138362758,3360,2815.701459,2815.704237,2815.702154,0.033851382,0.002777714,1.24E+29,1342.836101
138362758,3360,2820.372184,2820.375424,2820.37311,0.0193924,0.003240664,1.02E+29,821.097682
160603519,3819,2821.11852,2821.124307,2821.119678,0.076614099,0.005787125,5.41E+30,3680.966053
160619243,3537,2798.181458,2798.221968,2798.184004,0.121752114,0.040509521,8.03E+31,27167.26346
160619243,3537,2798.188171,2798.193958,2798.188402,0.195895534,0.005787074,3.36E+30,8552.39031
160619243,3537,2820.761595,2820.778725,2820.762521,0.064360646,0.017129918,9.48E+30,7132.180859
164458193,,2815.639081,2815.667552,2815.639544,0.221687251,0.028471565,,45154.13751
25266621,3283,2801.899268,2801.918713,2801.899731,0.012940796,0.019444784,8.62E+30,17200.18157
25266623,3285,2818.570017,2818.574416,2818.57048,0.037597952,0.004398142,8.74E+28,1296.963892
202739600,3601,2818.691478,2818.699348,2818.692404,0.02638838,0.007870241,1.38E+30,1864.684738
229501076,3855,2797.138806,2797.143204,2797.139269,0.02845835,0.004398195,1.83E+30,1720.133475
229501076,3855,2805.003485,2805.007188,2805.004411,0.081085041,0.003703751,2.02E+30,2406.270679
229614158,3168,2808.168284,2808.171062,2808.168978,0.172793509,0.002777826,5.54E+28,2565.943671
229614158,3168,2810.954438,2810.958142,2810.955364,0.095988524,0.003703754,5.16E+28,1671.910543
229742951,3590,2800.10451,2800.110992,2800.105668,0.22966881,0.006481525,5.77E+30,11754.29102
230120143,2868,2812.062955,2812.066428,2812.063881,0.205418386,0.003472198,1.74E+28,2027.546962
230120143,2868,2823.973579,2823.97682,2823.974274,0.246059997,0.00324073,2.23E+28,2961.277088
233068870,3062,2815.949951,2815.95759,2815.950877,0.051438879,0.007638863,1.36E+29,5060.371959
233068870,3062,2823.309886,2823.317525,2823.310581,0.06723679,0.007638865,2.27E+29,8922.82981
233738219,3292,2823.258057,2823.261298,2823.258752,0.077146705,0.003240741,1.01E+29,2784.265996
233745344,3074,2803.826601,2803.833083,2803.827527,0.273726573,0.006481497,2.60E+29,4832.307066
233745344,3074,2805.929616,2805.932625,2805.929848,0.14262308,0.003009267,4.58E+28,1840.579676
